corpName,creditCode,companyType,periodCode,evaGrade,doScore
南京东大智能化系统有限公司,91320102249825139M,施工,,A,94.5
中铁大桥勘测设计院集团有限公司,9142010017768505XH,设计,,AA,97.49
福建省交通规划设计院有限公司,91350000488000759L,设计,,A,92
中铁二局集团有限公司,91510100MA61RKR7X3,施工,,AA,97.79
中交公路规划设计院有限公司,91110000100011866Y,设计,,A,94.5
常州市交通设施有限公司,9.13204E+17,施工,,AA,96.58
江苏交科交通设计研究院有限公司,9132089113943038X1,设计,,A,92.6
中国公路工程咨询集团有限公司,91110000100001916P,设计,,AA,96
中交第一公路勘察设计研究院有限公司,9.161E+17,设计,,AA,95
招商局重庆交通科研设计院有限公司,9.15E+17,设计,,A,94.5
中国铁路设计集团有限公司,91120000103062810U,设计,,A,94.3
云南省交通规划设计研究院股份有限公司,9.153E+17,设计,,A,85.75
北京市市政专业设计院股份公司,9111010210112976XW,设计,,AA,100
大连力和公路工程有限公司,91210200747864640Q,施工,,A,94.5
龙建路桥股份有限公司,91230100606102976R,施工,,A,94.99
江苏常鑫路桥集团有限公司,91320411467286663P,施工,,AA,95.98
中铁十四局集团第三工程有限公司,91370882166086123X,施工,,A,88.86
唐山公路建设总公司,91130200104759695R,施工,,A,86
中铁大桥局集团有限公司,91420100177685789E,施工,,AA,97.91
中国葛洲坝集团股份有限公司,9.142E+17,施工,,B,96
中交第一公路勘察设计研究院有限公司,9.161E+17,设计,,AA,96.5
山西省灵石交通工程有限公司,91140729725933369R,施工,,B,84
悉地（苏州）勘察设计顾问有限公司,91320508466948987D,设计,,A,93
江西天丰建设集团有限公司,91360983748540699J,施工,,A,86.7
北京国道通公路设计研究院股份有限公司,91110000726362369Y,设计,,A,88.9
福州路信公路设计有限公司,91350104741683312L,设计,,AA,96.5
陕西路桥集团有限公司,9.161E+17,施工,,A,94.5
中铁一局集团有限公司,91610000220522345A,施工,,AA,99.2
贵州建工集团有限公司,91520000214412123G,施工,,A,88.25
华设设计集团股份有限公司,91320000780270414F,设计,,AA,96.9
中铁十四局集团电气化工程有限公司,91370100163140411G,施工,,A,91.1
中铁二十局集团有限公司,91610000220523065J,施工,,AA,95
中铁十六局集团有限公司,9.111E+17,施工,,A,94.5
中交第一公路勘察设计研究院有限公司,9.161E+17,设计,,AA,96.5
中国葛洲坝集团股份有限公司,9.142E+17,施工,,B,96
中铁大桥局集团有限公司,91420100177685789E,施工,,AA,97.91
唐山公路建设总公司,91130200104759695R,施工,,A,86
中国公路工程咨询集团有限公司,91110000100001916P,设计,,AA,97
南京南部路桥建设（集团）有限公司,91320118721785709R,施工,,AA,96.64
中国华西工程设计建设有限公司,91510000201803520Y,设计,,AA,98.29
中铁六局集团有限公司,91110108101884765M,施工,,A,94
万世先行数智交通科技有限公司,91320102MA1XL7BK68,设计,,A,94
南京交通工程有限公司,91320116134921745Y,施工,,AA,97.1
天津市政工程设计研究总院有限公司,91120101401203300M,设计,,A,85
中铁二十局集团有限公司,91610000220523065J,施工,,A,94.5
攀枝花公路桥梁工程有限公司,91510400204355137E,施工,,A,91
中铁第四勘察设计院集团有限公司,9.14201E+17,设计,,AA,95.75
黑龙江省八达路桥建设有限公司,91230103126973115U,施工,,A,94.7
中铁建大桥工程局集团第四工程有限公司,9.12301E+17,施工,,AA,95
中铁工程设计咨询集团有限公司,91110000764205727U,设计,,A,94.99
重庆交通大学工程设计研究院有限公司,9150010873657973XH,设计,,A,92.5
北京交科公路勘察设计研究院有限公司,9.11101E+17,设计,,A,94.99
中铁二院工程集团有限责任公司,9.15101E+17,设计,,A,100
中铁二十局集团有限公司,91610000220523065J,施工,,B,95.2
江西有色建设集团有限公司,91360000158262799N,施工,,A,89
山东奥邦交通设施工程有限公司,91371425743363259F,施工,,A,94
金光道环境建设集团有限公司,91360800705767324T,施工,,A,87.8
中铁五局集团路桥工程有限责任公司,91440115685247670F,施工,,B,81
深圳市路桥建设集团有限公司,9.14403E+17,施工,,A,88.96
千方捷通科技股份有限公司,91110108744729267H,施工,,A,88.7
中铁十九局集团有限公司,91110000122027391R,施工,,B,99.4
中南建设集团有限公司,91430000185021659F,施工,,A,90
珠海市交通勘察设计院有限公司,91440400455927056B,设计,,B,84.9
中铁五局集团有限公司,91520000214400165L,施工,,AA,97.99
浙江高信技术股份有限公司,91330000765209674T,施工,,A,93.4
中铁七局集团有限公司,9.141E+17,施工,,AA,96.53
中铁隧道局集团有限公司,91410300171075680N,施工,,AA,99.26
中交第二航务工程局有限公司,9.14201E+17,施工,,AA,98.85
新疆生产建设兵团交通建设有限公司,9.1659E+17,施工,,AA,98.35
中铁十七局集团有限公司,9.114E+17,施工,,AA,96.75
中铁隧道局集团有限公司,91410300171075680N,施工,,A,88.75
中交一公局集团有限公司,9.111E+17,施工,,AA,96.5
招商局重庆交通科研设计院有限公司,9.15E+17,设计,,B,98.9
新疆生产建设兵团交通建设有限公司,9.1659E+17,施工,,AA,98.35
中交第二航务工程局有限公司,9.14201E+17,施工,,AA,98.85
中铁隧道局集团有限公司,91410300171075680N,施工,,AA,99.26
中铁七局集团有限公司,9.141E+17,施工,,AA,96.53
浙江高信技术股份有限公司,91330000765209674T,施工,,A,93.4
中铁五局集团有限公司,91520000214400165L,施工,,AA,97.99
珠海市交通勘察设计院有限公司,91440400455927056B,设计,,B,84.9
中南建设集团有限公司,91430000185021659F,施工,,A,90
中铁十九局集团有限公司,91110000122027391R,施工,,B,99.4
千方捷通科技股份有限公司,91110108744729267H,施工,,A,88.7
云南省交通规划设计研究院股份有限公司,9.153E+17,设计,,B,84.9
中榕规划设计有限公司,91430105060112426Q,设计,,AA,98.55
中交隧道工程局有限公司,9.111E+17,施工,,B,84
四川鼎能路桥工程有限公司,9.15115E+17,施工,,A,94.99
中国中铁股份有限公司,91110000710935003U,施工,,AA,95
中交远洲交通科技集团有限公司,91130100700711241Y,设计,,AA,96.57
中交第二公路工程局有限公司,91610000220521254B,施工,,AA,97.59
中铁第一勘察设计院集团有限公司,91610000224338828L,设计,,B,84.9
广州航天海特系统工程有限公司,9144010161850178X8,施工,,A,88.4
中国铁建大桥工程局集团有限公司,91120116244997951G,施工,,AA,97
中铁十七局集团有限公司,9.114E+17,施工,,AA,96.75
中铁隧道局集团有限公司,91410300171075680N,施工,,A,88.75
深圳市路桥建设集团有限公司,9.14403E+17,施工,,A,88.96
中国五冶集团有限公司,91510100201906490X,施工,,A,94.35
四川省铁路建设有限公司,91510000201828074P,施工,,AA,96.33
中铁第四勘察设计院集团有限公司,9.14201E+17,设计,,A,96.94
正平路桥建设股份有限公司,91630000226882472D,施工,,A,90
上海隧道工程有限公司,91310104398689820Y,施工,,A,95.2
福建建工集团有限责任公司,9.135E+17,施工,,AA,96.5
招商局重庆交通科研设计院有限公司,9.15E+17,设计,,B,98.9
河南省路桥建设集团有限公司,91411400731303232H,施工,,C,62
中交一公局集团有限公司,9.111E+17,施工,,AA,96.5
长沙市规划设计院有限责任公司,9143010018385506XX,设计,,B,84.9
中交第二公路勘察设计研究院有限公司,91420100177668591H,设计,,AA,97.98
中铁一局集团有限公司,91610000220522345A,施工,,A,90
中国建筑第五工程局有限公司,91430000183764483Y,施工,,AA,96.5
成都建工集团有限公司,91510100201929676Y,施工,,A,93.5
中交二公局铁路建设有限公司,9161013155696389X6,施工,,A,93
福建路港（集团）有限公司,91350500775358403B,施工,,B,84
中天交通建设投资集团有限公司,9.14206E+17,施工,,AA,95.94
太原市政建设集团有限公司,9.11401E+17,施工,,B,79.82
中国交通建设股份有限公司,91110000710934369E,施工,,A,90
中铁广州工程局集团有限公司,91440101MA59G0NT5Y,施工,,A,94.99
宁波交通工程建设集团有限公司,91330200254076590F,施工,,A,89.2
湘西土家族苗族自治州交通规划勘察设计院,9.14331E+17,设计,,AA,96.88
新大陆数字技术股份有限公司,91350000154586155B,施工,,AA,96.9667
中交第三航务工程局有限公司,91310104132660027E,施工,,A,88.9
中天交通建设投资集团有限公司,9.14206E+17,施工,,AA,95.94
福建路港（集团）有限公司,91350500775358403B,施工,,B,84
中铁一局集团有限公司,91610000220522345A,施工,,A,90
成都建工集团有限公司,91510100201929676Y,施工,,A,93.5
中国建筑第五工程局有限公司,91430000183764483Y,施工,,AA,96.5
中交二公局铁路建设有限公司,9161013155696389X6,施工,,A,93
中远海运科技股份有限公司,91310000132226263L,施工,,A,93.7
山东省交通规划设计院集团有限公司,91370000495570688R,设计,,B,95
核工业西南建设集团有限公司,9151000071609310XT,施工,,A,94.5
湖南路桥建设集团有限责任公司,91430000183763763N,施工,,A,92.2
福建省交建集团工程有限公司,91350200154982721M,施工,,AA,96.5
广东晶通公路工程建设集团有限公司,9144000023111091XA,施工,,B,98.4
山东省路桥集团有限公司,91370000163048885W,施工,,A,89
中电建路桥集团有限公司,91110108787757233M,施工,,A,86.28
凯天建设发展集团有限公司,91510000326978260D,施工,,A,87.5
上海电科智能系统股份有限公司,9.131E+17,施工,,A,89.4
中铁十二局集团电气化工程有限公司,9.11201E+17,施工,,AA,96.2667
北京市政建设集团有限责任公司,91110000722617424D,施工,,A,89
山东省路桥集团有限公司,91370000163048885W,施工,,A,89
成都华川公路建设集团有限公司,91510100202461681Y,施工,,AA,98.04
广东晶通公路工程建设集团有限公司,9144000023111091XA,施工,,B,98.4
中铁十七局集团有限公司,9.114E+17,施工,,AA,97.71
攀枝花攀甬路桥建设有限公司,91510400749604850C,施工,,A,94.99
福州市规划设计研究院集团有限公司,91350100MA349MRA93,设计,,A,94.9
广州市交通设计研究院有限公司,91440113737158419N,设计,,A,96.88
福建省闽西交通工程有限公司,91350800754991314T,施工,,AA,96.5
中交第二公路工程局有限公司,91610000220521254B,施工,,A,93
中铁十五局集团有限公司,9.131E+17,施工,,A,90.5
益阳市交通规划勘测设计院有限公司,91430900446884891D,设计,,A,94.9
广州华晖交通技术有限公司,9.14401E+17,设计,,B,96
天津市政工程设计研究总院有限公司,91120101401203300M,设计,,B,84.9
重庆市实力公路开发有限公司,91500112202809369J,施工,,A,94.99
中铁四局集团有限公司,9.134E+17,施工,,A,85.4
广州航天海特系统工程有限公司,9144010161850178X8,施工,,A,88.4
中铁第一勘察设计院集团有限公司,91610000224338828L,设计,,B,84.9
山西尧通公路勘察设计院有限公司,91141000E28260092Y,设计,,A,92
重庆渝信路桥发展有限公司,91500108202806563W,施工,,AA,98
大成工程建设集团有限公司,91350200155000670L,施工,,A,88.5
中铁二十五局集团有限公司,9144000019043049X8,施工,,A,96.07
湖北省路桥集团有限公司,91420000177587177U,施工,,A,88
山西运城公路规划勘察设计院有限公司,91140800E29679987N,设计,,A,93
中铁十五局集团有限公司,9.131E+17,施工,,AA,97
湖南省公路设计有限公司,91430105183787810P,设计,,AA,95.99
广东冠粤路桥有限公司,91440000231129768U,施工,,AA,99.04
江西中煤建设集团有限公司,91360000727776803R,施工,,A,88.8
中国铁建电气化局集团有限公司,91110000777052619U,施工,,A,89.5
中交路桥建设有限公司,9111000059062789XU,施工,,AA,97.55
上海市政工程设计研究总院（集团）有限公司,9.131E+17,设计,,AA,98
中铁十七局集团第四工程有限公司,9.15E+17,施工,,A,86
中铁四局集团有限公司,9.134E+17,施工,,AA,99.58
广东省交通规划设计研究院集团股份有限公司,91440000455857836N,设计,,AA,97.73
核工业西南建设集团有限公司,9151000071609310XT,施工,,A,86
成都市路桥工程股份有限公司,91510100201906095N,施工,,AA,97.75
中铁十五局集团有限公司,9.131E+17,施工,,AA,97
山西运城公路规划勘察设计院有限公司,91140800E29679987N,设计,,A,93
湖北省路桥集团有限公司,91420000177587177U,施工,,A,88
中铁二十五局集团有限公司,9144000019043049X8,施工,,A,96.07
大成工程建设集团有限公司,91350200155000670L,施工,,A,88.5
重庆渝信路桥发展有限公司,91500108202806563W,施工,,AA,98
中铁建工集团有限公司,91110000710921189P,施工,,B,97.8
中交远洲交通科技集团有限公司,91130100700711241Y,设计,,B,94.47
中铁七局集团有限公司,9.141E+17,施工,,A,85.5
中海外交通建设有限公司,91130101746888640R,施工,,A,85
陕西汉唐计算机有限责任公司,91610000623736495Y,施工,,AA,100
中铁三局集团有限公司,91140000110104513E,施工,,B,98.4
中国华西工程设计建设有限公司,91510000201803520Y,设计,,B,79
中国铁建港航局集团有限公司,9.14404E+17,施工,,AA,97.5
中铁大桥勘测设计院集团有限公司,9142010017768505XH,设计,,AA,96.78
四川省交通建设集团有限责任公司,9.151E+17,施工,,AA,97.58
湖南路桥建设集团有限责任公司,91430000183763763N,设计,,B,84.9
中电建路桥集团有限公司,91110108787757233M,施工,,A,94.45
中嘉洪春国际建设有限公司,9.151E+17,施工,,AA,97.5
湖北省交通规划设计院股份有限公司,9.142E+17,设计,,B,96
保利长大工程有限公司,9.144E+17,设计,,A,97.87
创辉达设计股份有限公司,91430000755806627D,设计,,AA,97.97
浙江省机电设计研究院有限公司,91330000143055498X,施工,,AA,98
陕西汉唐计算机有限责任公司,91610000623736495Y,施工,,B,99.2
广东省交通规划设计研究院集团股份有限公司,91440000455857836N,设计,,AA,97.73
中铁十七局集团第四工程有限公司,9.15E+17,施工,,A,86
中铁四局集团有限公司,9.134E+17,施工,,AA,99.58
上海市政工程设计研究总院（集团）有限公司,9.131E+17,设计,,AA,98
核工业西南建设集团有限公司,9151000071609310XT,施工,,A,86
成都市路桥工程股份有限公司,91510100201906095N,施工,,AA,97.75
北京市政建设集团有限责任公司,91110000722617424D,施工,,A,90.2
